EAR,MAR,Circularity,MOE,Y,respondent
0.15847666868536525,0.3547349067665149,0.3527010839522521,2.2384046163337445,10.0,24
0.17830742951340733,0.3658351830537828,0.3453359289777977,2.0517102627306665,10.0,24
0.18031243184691104,0.35704166919433433,0.35496506220682267,1.9801278566165088,10.0,24
0.2622436692068443,0.3547925638017216,0.42987590296215455,1.3529118352972689,10.0,24
0.2505153460482968,0.36288663220392153,0.43068947738390473,1.4485604891205377,10.0,24
0.2497231447320761,0.36288663220392153,0.40269241502097375,1.4531557841515117,10.0,24
0.2951508804898393,0.35989636476827175,0.4515578922722572,1.2193640221265116,10.0,24
0.25,0.36506216027198557,0.429842025838634,1.4602486410879423,10.0,24
0.27859268321244646,0.3678986303482724,0.4424081098302755,1.3205609928661475,10.0,24
0.2619784490655652,0.37086248298928975,0.4049968022841978,1.4156221029328797,10.0,24
0.2502423319823962,0.35989636476827175,0.4317697225595247,1.4381913800003645,10.0,24
0.24544562128625555,0.3440489752309641,0.37594629080110814,1.401731973982581,10.0,24
0.26633562872446526,0.3628041057193526,0.41545534092172237,1.3622064289967295,10.0,24
0.2459193321031522,0.3627145576232781,0.393525255400832,1.4749330787509438,10.0,24
0.20102918663299302,0.35482651035920165,0.40274776678420665,1.7650497238840603,10.0,24
0.22048377931320592,0.35990465388415754,0.3968468139214147,1.632340732752493,10.0,24
0.20648927010873117,0.35482651035920165,0.3695759983625943,1.7183774739111652,10.0,24
0.2117832311711376,0.35705115503151375,0.38375366726779,1.6859274129356738,10.0,24
0.2497231447320761,0.37597683101407114,0.4051748114296396,1.5055746291255883,10.0,24
0.20827805840074204,0.35981582143707214,0.372276852500636,1.7275743023528702,10.0,24
0.21682544669914366,0.3576268945537437,0.3846127492655543,1.6493769527428634,10.0,24
0.20362738542760486,0.3439169702477582,0.38704181926456793,1.6889524438255388,10.0,24
0.22048377931320592,0.3547458168810375,0.39667787415714806,1.608942925352831,10.0,24
0.21328627614088416,0.3628041057193526,0.3732948065048556,1.7010194574343167,10.0,24
0.16691934868527747,0.343993954684766,0.3565983332630305,2.060839305893522,10.0,24
0.2030475796225115,0.3519107651449386,0.3720226221467591,1.7331443487244746,10.0,24
0.16952504604614396,0.3491206457237618,0.3393020423949453,2.059404517894853,10.0,24
0.21650611545070447,0.36288663220392153,0.3846050798809145,1.6761033814148587,10.0,24
