EAR,MAR,Circularity,MOE,Y,respondent
0.2746267554059725,0.7452161377294898,0.366795128235752,2.7135598519083066,0.0,4
0.2508982799024048,0.7746643284693926,0.4021396462592153,3.0875633295322857,0.0,4
0.30037087831054704,0.6885045109064004,0.4150342711218802,2.292181301925582,0.0,4
0.2935651535998499,0.7048471326472809,0.4489237073878338,2.400990458179644,0.0,4
0.2674082098871901,0.766533212092524,0.4210985139768859,2.8665283403822817,0.0,4
0.2754654478027501,0.7692327850320306,0.4476255954755593,2.7924837440332904,0.0,4
0.2993355473569827,0.764556021941758,0.4689933815535661,2.5541771723822726,0.0,4
0.27569820671823103,0.8157975682555313,0.4675241326827913,2.9590238470041714,0.0,4
0.2746267554059725,0.8160057503568126,0.40306371508807337,2.9713264796452017,0.0,4
0.3120691804659258,0.777806021065467,0.452234837951577,2.492415367336776,0.0,4
0.2740509990931433,0.8336259730360018,0.4096568674421942,3.0418643821571054,0.0,4
0.25,0.8246893781033395,0.3588233025452407,3.298757512413358,0.0,4
0.25118446353109125,0.7535752435347075,0.4074809457834177,3.000086999574442,0.0,4
0.3164908872100656,0.8142709925348365,0.4659935893520631,2.572810230691975,0.0,4
0.2579303520876644,0.7982381320905848,0.4176893651189145,3.0947816944757336,0.0,4
0.2510450327884403,0.9276313923105448,0.41790934263040347,3.6950796516745856,0.0,4
0.2435794933120476,0.9443038941779208,0.4448705081866077,3.8767791218293617,0.0,4
0.2887179566384457,0.8597148491381464,0.4065905074865908,2.97769788601942,0.0,4
0.2495131446207221,0.9375997008278336,0.3682896738053357,3.7577166615933297,0.0,4
0.2585311859064813,0.9129161868996633,0.3913368989948928,3.53116465891234,0.0,4
0.27419354838709675,0.7992884974888205,0.4103331816803372,2.9150521673121688,0.0,4
0.2833333333333333,0.8282428141369838,0.4269060277963463,2.9232099322481777,0.0,4
0.29121588932479703,0.8158253957909251,0.4374691655395347,2.801445338997365,0.0,4
0.2903225806451613,0.8806458114109404,0.390259334609,3.0333355726376836,0.0,4
0.2903225806451613,0.8924618022288912,0.4024223720225536,3.0740350965661807,0.0,4
0.31034482758620685,0.7433034373659252,0.4475692024123664,2.395088853734648,0.0,4
0.2740509990931433,0.8238137517295654,0.40853972131976896,3.0060600196884177,0.0,4
0.2685927481763403,0.8315981935740095,0.4443397088252036,3.096130477164025,0.0,4
0.3009230856356236,0.8690463554451444,0.42739350650479296,2.8879351466488683,0.0,4
0.2335531056843124,0.6518072201650821,0.3664249861485814,2.7908308830031694,0.0,4
0.2353705355857314,0.9045107794358712,0.3728116575282922,3.8429227226124576,0.0,4
0.2811127713994909,0.9027448263611578,0.3769917959759302,3.2113262654945767,0.0,4
0.2972164298391412,0.8858437227432364,0.42364562559102464,2.9804668713054334,0.0,4
0.2276257268029927,0.8907926906477907,0.41741350265978494,3.913409539242288,0.0,4
0.2877467030873068,0.8793030520394713,0.4027591664578336,3.0558232035509274,0.0,4
0.21618678420226528,0.9045107794358712,0.3047899299210841,4.1839318845207805,0.0,4
0.24281334026586224,0.8564208854260762,0.3908576554823073,3.5270750959908552,0.0,4
0.2518226243734694,0.896908269804914,0.4155774470845486,3.561666756656228,0.0,4
0.2352329455087589,0.8596808098884787,0.3697984663454793,3.654593569064791,0.0,4
0.2749438433544064,0.8658250045213635,0.4123537751033832,3.1490976264753208,0.0,4
0.27419354838709675,0.8504088520939665,0.4048340631901038,3.101491107636819,0.0,4
0.2208630521496931,0.9174405050421364,0.39132559604059536,4.153888557241925,0.0,4
0.2216333501744923,0.8975910424797322,0.3756041224415956,4.049891596968855,0.0,4
0.25,0.9786654772304486,0.3999083420231361,3.9146619089217936,0.0,4
0.3037859942594074,0.9272058310980744,0.4244498801257037,3.0521678043732305,0.0,4
0.2363428382615813,0.9624081816966858,0.4213049467355513,4.072085233365543,0.0,4
0.2739030354470016,0.9579941591621342,0.4144703978961911,3.4975667852629524,0.0,4
0.2808837407533097,1.05885248376508,0.4025922936593389,3.769717965608528,0.0,4
0.2708186408802705,1.084693295966099,0.420475498228776,4.005238680913565,0.0,4
0.2646595618255161,1.0600623809575067,0.424595270881195,4.0053810020904566,0.0,4
0.275755730799464,1.0638443052826636,0.4284887107186714,3.857922742705631,0.0,4
0.16371964974107475,0.9203579866168446,0.3313538868652393,5.621548714967357,0.0,4
0.30398391636559674,1.0198219528243615,0.479279548104918,3.3548549706749533,0.0,4
0.2750546342768203,0.9130606955070586,0.4584780867154335,3.319561213384744,0.0,4
0.33455433864259954,0.9928438850700558,0.4956265718248982,2.9676610654590827,0.0,4
0.2588832100882331,0.918404890633138,0.3726068687770802,3.547564518842784,0.0,4
0.24325587953744496,0.9393234173214686,0.3840895352158569,3.8614623379611928,0.0,4
0.281977741937055,0.921221281044163,0.43270947314436187,3.2669999933888554,0.0,4
0.2575757575757576,0.90075469822209,0.4078695097200729,3.497047651921055,0.0,4
0.2794117647058824,0.8715439003658547,0.4162317174479033,3.1192097486777963,0.0,4
0.2885020475895156,0.9182430617242484,0.434481200429086,3.182795648753024,0.0,4
0.2727272727272727,0.90994059498944,0.3922376302126092,3.336448848294614,0.0,4
0.3036466109099001,0.9245094515561108,0.4323429227496477,3.0446888532223286,0.0,4
0.2824297026960524,0.9205706396070223,0.4289605377128132,3.2594682174690743,0.0,4
0.25840044285782954,0.9029864978971808,0.3767039419522036,3.494523801547812,0.0,4
0.2722277718085065,0.8789135810587027,0.40542909015706896,3.228596315577081,0.0,4
0.2200061602587321,0.914814323183475,0.3879214110543409,4.158130491017311,0.0,4
0.21280752429947425,0.9308410152536676,0.3733683661672437,4.374098229457986,0.0,4
0.22054054569561546,0.9029864978971808,0.39413112923772736,4.09442397564147,0.0,4
0.2429218131685129,0.9393905598991602,0.3894073343351188,3.86704902143766,0.0,4
0.2138823371923322,0.9332211095685,0.4233696852031284,4.363245333013672,0.0,4
0.1884255046650088,0.9083373386228926,0.32953615530201763,4.820670854711387,0.0,4
0.2645914644170346,0.9058639476600372,0.4176950283483301,3.423632541041701,0.0,4
0.2423130131261531,0.9483188053665956,0.33968035548796943,3.9136107183516455,0.0,4
0.2418097050821853,0.7777460310981271,0.3409717397035884,3.2163557324293066,0.0,4
0.2599376224550182,0.8596513404676787,0.4293869823441968,3.3071447386052792,0.0,4
0.3181818181818182,0.988245522875336,0.4515222665336426,3.105914500465341,0.0,4
0.2508503216976196,0.9339576033119922,0.40676428331932224,3.723166855005292,0.0,4
0.24325587953744496,0.9162726425881956,0.3856371094657535,3.7667029645100576,0.0,4
0.2441987459487369,0.9335713982098828,0.4332268387039002,3.822998331063753,0.0,4
0.28284271247461906,0.9335713982098828,0.42317875093507595,3.3006733319800734,0.0,4
0.265625,0.9052930771609576,0.3836710025740632,3.4081621728412523,0.0,4
0.2361075721925652,0.8663254299163508,0.3646749749267731,3.6691979925565072,0.0,4
0.2575757575757576,0.9157168705540244,0.3646088334986656,3.5551360856803287,0.0,4
0.2654953952106304,0.8853156407653621,0.43423106052474497,3.3345800218606367,0.0,4
0.279290990217981,0.8683317338436964,0.3746352356821703,3.1090574499592027,0.0,4
0.3045416854885117,0.8853156407653621,0.4716012218018081,2.907042559199203,0.0,4
0.2654953952106304,0.9094779185428482,0.3827261244456687,3.4255882962539363,0.0,4
0.2574575764465377,0.8603050273738609,0.3675340331958084,3.3415409219953864,0.0,4
0.2272727272727273,0.8900066012145209,0.3490549990700011,3.916029045343892,0.0,4
0.25,0.8507808912992817,0.3922444278200114,3.4031235651971268,0.0,4
0.2821153927833972,0.5597412663189999,0.4302371989514265,1.98408623080258,0.0,4
0.2281113162170605,0.8885817778892622,0.3892419282480466,3.8953866586948607,0.0,4
0.267463170100562,0.734596287333588,0.431829071302241,2.746532492893849,0.0,4
0.25048402753040816,0.8084348160320326,0.4379972253384189,3.227490487128528,0.0,4
0.2291876071938983,0.7369795560692928,0.3956951845319831,3.215616957184732,0.0,4
0.24987801902176965,0.7342400796287418,0.3952561678699973,2.9383940312283885,0.0,4
0.21832400154313186,0.8544178730289929,0.36915827459111994,3.913531572295752,0.0,4
0.2665186418611078,0.7631659082613556,0.4413862557588119,2.86346164355388,0.0,4
0.2342606428329091,0.7418515431611492,0.36753847988799376,3.1667783977280766,0.0,4
0.20967741935483872,0.7514758368449455,0.3187735472678148,3.5839616834143566,0.0,4
0.24986122674478856,0.6325221869879668,0.4096124095856864,2.5314939625828097,0.0,4
0.2333333333333333,0.7933531778271142,0.3653077163637392,3.4000850478304887,0.0,4
0.24257741939742644,0.8489594963715011,0.35791642346739,3.499746590100413,0.0,4
0.23828761383319524,0.8440909442784639,0.3834706917960378,3.5423198491103243,0.0,4
0.265625,0.7927153120275405,0.39301488731896506,2.984339998221329,0.0,4
0.2519455546343297,0.7718159310133057,0.4116876950870991,3.063423492958663,0.0,4
0.2600728305902758,0.8021686250565183,0.4347182859726939,3.0843999476449406,0.0,4
0.24293964110158944,0.8213869520230943,0.3864980745446184,3.381033034784212,0.0,4
0.2508503216976196,0.8806458114109404,0.3597834200668486,3.5106425435343467,0.0,4
0.2739030354470016,0.8678457759383895,0.453990297147247,3.1684416148294634,0.0,4
0.2518226243734694,0.7985642854728646,0.406773177798215,3.1711379684795182,0.0,4
0.259068673359654,0.8079504110557285,0.3846706335329789,3.1186727464114714,0.0,4
