EAR,MAR,Circularity,MOE,Y,respondent,EAR_N,MAR_N,Circularity_N,MOE_N
0.27462676,0.74521613,0.36679512,2.7135599,0.0,4.0,-0.027153525641460587,0.20751757765089346,-1.115561337191242,0.039684893509138716
0.25089827,0.77466434,0.40213963,3.0875633,0.0,4.0,-0.9861460957988574,0.8799598402674607,0.2996310926003875,0.9795664891834764
0.30037087,0.6885045,0.41503426,2.2921813,0.0,4.0,1.0133008259082759,-1.0874774179183542,0.8159314378743239,-1.019251981845533
0.29356515,0.70484716,0.4489237,2.4009905,0.0,4.0,0.7382461141208724,-0.7142974751721217,2.172862995555776,-0.7458111723821492
0.26740822,0.7665332,0.4210985,2.8665283,0.0,4.0,-0.3188925275808118,0.6942872210425769,1.058743144795574,0.4240990089449259
0.27546546,0.7692328,0.4476256,2.7924838,0.0,4.0,0.006742611627967369,0.7559321965585164,2.1208871474789492,0.23802308303467204
0.29933554,0.76455605,0.4689934,2.5541773,0.0,4.0,0.9714576090530442,0.6491396125722239,2.976452302506055,-0.36084823287367584
0.2756982,0.81579757,0.46752414,2.959024,0.0,4.0,0.01614950637866854,1.8192263608124881,2.9176234274644415,0.6565433791621511
0.27462676,0.81600577,0.4030637,2.9713266,0.0,4.0,-0.027153525641460587,1.8239805315154196,0.3366312331361951,0.6874602688725017
0.31206918,0.77780604,0.45223483,2.4924154,0.0,4.0,1.486090633397742,0.9516997725837562,2.3054403688569605,-0.5160575979186727
0.274051,0.833626,0.40965688,3.0418644,0.0,4.0,-0.05042264211889924,2.226333361420723,0.6006213350724261,0.8647238536680516
0.25,0.8246894,0.3588233,3.2987576,0.0,4.0,-1.022449964516,2.022268784363399,-1.4347527324220986,1.5103039327406698
0.25118446,0.75357527,0.40748096,3.000087,0.0,4.0,-0.9745795899997558,0.3983962383698263,0.5134973224043065,0.7597360853442674
0.3164909,0.814271,0.46599358,2.5728102,0.0,4.0,1.6647951353659918,1.7843669791796557,2.856339968326264,-0.3140232340433564
0.25793034,0.79823816,0.41768935,3.0947816,0.0,4.0,-0.7019434498716876,1.418261808638931,0.9222410621635198,0.9977064429221748
0.25104502,0.9276314,0.41790935,3.6950796,0.0,4.0,-0.9802152955744716,4.372922416662013,0.9310498807346596,2.5062728322012835
0.24357949,0.9443039,0.4448705,3.876779,0.0,4.0,-1.2819363257143908,4.75363444663127,2.0105728638664333,2.9628890682999494
0.28871796,0.85971487,0.40659052,2.9776978,0.0,4.0,0.5423454231185942,2.8220664740753025,0.47784439890545594,0.7034714322943286
0.24951315,0.9375997,0.36828968,3.7577167,0.0,4.0,-1.042126153075213,4.600546883461034,-1.0557193644841043,2.6636816876074496
0.25853118,0.9129162,0.3913369,3.5311646,0.0,4.0,-0.6776601713737508,4.036904763315392,-0.1329102993891483,2.0943498088514767
0.27419356,0.7992885,0.4103332,2.9150522,0.0,4.0,-0.04466167187656842,1.4422463480397496,0.6277005168436094,0.5460410073831224
0.28333333,0.82824284,0.42690602,2.92321,0.0,4.0,0.324724561432655,2.103410895670777,1.2912759079113785,0.5665416236178729
0.2912159,0.8158254,0.43746915,2.8014452,0.0,4.0,0.6433003139405559,1.8198619742445719,1.7142233008069068,0.2605434437552578
0.29032257,0.8806458,0.39025933,3.0333357,0.0,4.0,0.607196386904414,3.3000191928137967,-0.17605584979238614,0.8432909554932361
0.29032257,0.8924618,0.40242237,3.0740352,0.0,4.0,0.607196386904414,3.5698336920919105,0.31095177287462256,0.9455699534757382
0.31034482,0.7433034,0.4475692,2.395089,0.0,4.0,1.416400117357336,0.16384127136487167,2.1186282618713674,-0.7606420045559503
0.274051,0.82381374,0.4085397,3.0060601,0.0,4.0,-0.05042264211889924,2.0022735018564513,0.5558899109383505,0.7747466633934023
0.26859275,0.8315982,0.44433972,3.0961304,0.0,4.0,-0.27101974412865193,2.1800302158971814,1.9893204852763495,1.0010958509780545
0.30092308,0.86904633,0.4273935,2.8879352,0.0,4.0,1.0356184126990238,3.03514805110598,1.3107944456204186,0.4778951519736122
0.23355311,0.65180725,0.36642498,2.7908309,0.0,4.0,-1.687154878535264,-1.9254500231400844,-1.1303819178812387,0.23386915585570534
0.23537053,0.9045108,0.37281165,3.8429227,0.0,4.0,-1.6137034112965145,3.844969922675052,-0.8746600771045075,2.87780695736356
0.28111276,0.9027448,0.3769918,3.2113264,0.0,4.0,0.23497965389427544,3.804644537737618,-0.7072865578355044,1.290586768802921
0.29721642,0.8858437,0.42364562,2.9804668,0.0,4.0,0.8858127104431393,3.4187114946517156,1.1607295030751195,0.7104299942814222
0.22762573,0.89079267,0.4174135,3.9134095,0.0,4.0,-1.9267115106693171,3.5317200241290725,0.9111960303707171,3.0549423234347053
0.2877467,0.87930304,0.40275916,3.055823,0.0,4.0,0.5030918123727106,3.2693573097345974,0.3244370693623564,0.8998024595453
0.21618678,0.9045108,0.30478993,4.183932,0.0,4.0,-2.389019435755713,3.844969922675052,-3.598246066176115,3.7347729790522
0.24281333,0.8564209,0.39085767,3.527075,0.0,4.0,-1.3129007879744454,2.7468490421466423,-0.15209829757716348,2.0840725388528014
0.25182262,0.8969083,0.41557744,3.5616667,0.0,4.0,-0.9487883176186079,3.671368514433363,0.8376802223876798,2.171002437387623
0.23523295,0.85968083,0.36979845,3.6545935,0.0,4.0,-1.6192638376238655,2.8212893107568444,-0.9953081955620611,2.404530076080194
0.27494383,0.865825,0.41235378,3.1490977,0.0,4.0,-0.014339191038040645,2.9615897471724164,0.7086051360691957,1.1342042623449116
0.27419356,0.85040885,0.40483406,3.1014912,0.0,4.0,-0.04466167187656842,2.6095660682127195,0.40751585106919663,1.0145678043343311
0.22086306,0.91744053,0.3913256,4.1538887,0.0,4.0,-2.200026368491626,4.14021712557612,-0.1333625538240524,3.65927371988278
0.22163334,0.89759105,0.37560412,4.0498915,0.0,4.0,-2.1688950874194113,3.6869594177835157,-0.7628494160213595,3.397925613758944
0.25,0.9786655,0.39990833,3.914662,0.0,4.0,-1.022449964516,5.538272687935143,0.21028995924611543,3.058089673711802
0.30378598,0.92720586,0.4244499,3.052168,0.0,4.0,1.1513232181326483,4.363205833596388,1.1929326440639232,0.8906168461628193
0.23634283,0.9624082,0.42130494,4.0720854,0.0,4.0,-1.5744076441721064,5.167041778239754,1.067009019388135,3.453699560569221
0.27390304,0.95799416,0.4144704,3.4975667,0.0,4.0,-0.05640282552955626,5.066248731745166,0.7933545146332015,2.0099171796779607
0.28088373,1.0588524,0.4025923,3.769718,0.0,4.0,0.2257233176383038,7.369321186373071,0.31775587521716375,2.6938412480297265
0.27081865,1.0846933,0.4204755,4.0052385,0.0,4.0,-0.1810592368258197,7.959390942516085,1.0337987471511543,3.2857114620938184
0.26465955,1.0600624,0.42459527,4.005381,0.0,4.0,-0.42998060733204985,7.396950635348023,1.1987534808276756,3.2860697555386507
0.27575573,1.0638443,0.4284887,3.8579228,0.0,4.0,0.018474129537292515,7.483309676602249,1.3546464198375436,2.9155026631856704
0.16371965,0.920358,0.33135387,5.6215487,0.0,4.0,-4.5094906956322545,4.206836762964151,-2.5346271651245567,7.347546440986097
0.30398393,1.019822,0.47927955,3.354855,0.0,4.0,1.1593232943085965,6.478071381610673,3.388309318836943,1.6512786227650564
0.27505463,0.9130607,0.4584781,3.3195612,0.0,4.0,-0.009860979170805438,4.040205325569789,2.55542012957892,1.5625842188873733
0.33455434,0.99284387,0.49562657,2.9676611,0.0,4.0,2.394834004822168,5.862032665544402,4.042843201057039,0.6782488919145565
0.2588832,0.9184049,0.37260687,3.5475645,0.0,4.0,-0.663432995855789,4.162237660303498,-0.882859127822782,2.135563141453871
0.24325588,0.9393234,0.38408953,3.8614624,0.0,4.0,-1.2950150410345558,4.639907279269243,-0.4230941667622649,2.9243976874030277
0.28197774,0.92122126,0.4327095,3.267,0.0,4.0,0.269938131902515,4.22654894569835,1.5236463844753443,1.4304961649394954
0.25757575,0.9007547,0.40786952,3.4970477,0.0,4.0,-0.7162742096340233,3.7592002189285196,0.529055352278395,2.0086128237759544
0.27941176,0.8715439,0.41623172,3.1192098,0.0,4.0,0.1662334407328132,3.092179044748762,0.8638775676749737,1.0590950517249655
0.28850204,0.91824305,0.4344812,3.1827958,0.0,4.0,0.5336190527640706,4.158542391635173,1.5945858934479384,1.218888535743895
0.27272728,0.9099406,0.39223763,3.336449,0.0,4.0,-0.10392149540211229,3.968958095742604,-0.096844499809884,1.6050234183595453
0.30364662,0.92450947,0.43234292,3.044689,0.0,4.0,1.145691125961806,4.301634355136835,1.508968997801676,0.8718220182849878
0.2824297,0.9205706,0.42896053,3.2594683,0.0,4.0,0.2882038884831018,4.211691651855465,1.3735384837251465,1.4115689242668346
0.25840044,0.9029865,0.37670395,3.4945238,0.0,4.0,-0.6829441723047784,3.8101636222496102,-0.7188124828664769,2.0022701909883382
0.27222776,0.8789136,0.4054291,3.2285962,0.0,4.0,-0.1241095828434058,3.260464165911822,0.43134094881931545,1.3339864104022938
0.22000615,0.9148143,0.38792142,4.1581306,0.0,4.0,-2.234658435683292,4.0802476107344745,-0.26966535811671605,3.669933848595916
0.21280752,0.930841,0.37336835,4.3740983,0.0,4.0,-2.525592853026809,4.446213953502025,-0.8523695418960422,4.212666932719977
0.22054054,0.9029865,0.39413112,4.094424,0.0,4.0,-2.21306112073133,3.8101636222496102,-0.021029234581305425,3.5098365940476723
0.24292181,0.93939054,0.38940734,3.867049,0.0,4.0,-1.3085165246079213,4.641439829000563,-0.21016943761570564,2.938437038572442
0.21388234,0.9332211,0.42336968,4.3632455,0.0,4.0,-2.482153716127444,4.500562304586698,1.1496808914319085,4.185393491902645
0.18842551,0.90833735,0.32953617,4.820671,0.0,4.0,-3.510997598797618,3.932348395322491,-2.607407910490441,5.334917495202266
0.26459146,0.90586394,0.41769502,3.4236326,0.0,4.0,-0.4327328166157057,3.875868629602608,0.9224677860227065,1.8241186615686389
0.24231301,0.9483188,0.33968034,3.9136107,0.0,4.0,-1.3331213960506005,4.845313858133923,-2.2012356966077933,3.0554480084973115
0.24180971,0.777746,0.34097174,3.2163558,0.0,4.0,-1.3534624509225393,0.9503291885878066,-2.1495283373115823,1.3032258996034838
0.2599376,0.8596513,0.42938697,3.3071446,0.0,4.0,-0.6208189195075421,2.8206155877399675,1.3906131768888474,1.5313809340823241
0.3181818,0.98824555,0.45152226,3.1059146,0.0,4.0,1.7331342383577053,5.757031232043382,2.2769089611035125,1.025683888417898
0.25085032,0.9339576,0.40676427,3.723167,0.0,4.0,-0.9880840847430159,4.517379519933225,0.4848012415320809,2.576857239986157
0.24325588,0.91627264,0.3856371,3.766703,0.0,4.0,-1.2950150410345558,4.1135485825605915,-0.36112934276305775,2.686264360231484
0.24419874,0.9335714,0.43322682,3.8229983,0.0,4.0,-1.2569092882524902,4.5085612342234365,1.544360592220727,2.8277363471776282
0.28284273,0.9335714,0.42317876,3.3006732,0.0,4.0,0.3048966099107545,4.5085612342234365,1.1420367175269068,1.5151181264350297
0.265625,0.90529305,0.38367102,3.408162,0.0,4.0,-0.3909618678379443,3.8628324294901892,-0.43985144652310426,1.7852408270397493
0.23610757,0.86632544,0.364675,3.669198,0.0,4.0,-1.5839157142312659,2.973017178383929,-1.2004515232046373,2.4412317872117075
0.25757575,0.9157169,0.36460882,3.5551362,0.0,4.0,-0.7162742096340233,4.10085809082451,-1.203100612506714,2.154591039816719
0.2654954,0.88531566,0.43423107,3.33458,0.0,4.0,-0.39620009898657416,3.406653894234518,1.5845706652892313,1.6003266586370704
0.279291,0.86833173,0.37463525,3.1090574,0.0,4.0,0.1613529365676607,3.0188303435315604,-0.8016430616116812,1.0335819221800702
0.30454168,0.88531566,0.47160122,2.9070425,0.0,4.0,1.1818649121395022,3.406653894234518,3.080869379212776,0.5259124651103133
0.2654954,0.9094779,0.38272613,3.4255884,0.0,4.0,-0.39620009898657416,3.9583922133587337,-0.4776844989205558,1.8290335129531856
0.25745758,0.860305,0.36753404,3.3415408,0.0,4.0,-0.7210499250868441,2.835542295469441,-1.085975066850841,1.6178195272245666
0.22727273,0.8900066,0.349055,3.916029,0.0,4.0,-1.9409778313959087,3.5137704096915514,-1.8258752551886241,3.061525216542351
0.25,0.8507809,0.39224443,3.4031236,0.0,4.0,-1.022449964516,2.6180617835083675,-0.0965724311788599,1.7725789284283109
0.2821154,0.55974126,0.4302372,1.9840863,0.0,4.0,0.27550156939976067,-4.027753018738664,1.424656360987472,-1.7935037449288493
0.22811131,0.88858175,0.38924193,3.8953867,0.0,4.0,-1.9070865119983123,3.4812343516744946,-0.21679216087089742,3.009650556920984
0.26746318,0.7345963,0.43182907,2.7465324,0.0,4.0,-0.31667148866656175,-0.034983237783409726,1.4883944042222135,0.12254594457931849
0.25048402,0.80843484,0.43799722,3.2274904,0.0,4.0,-1.0028882004127813,1.651100483271599,1.735367090601275,1.3312075391696316
0.22918761,0.73697954,0.39569518,3.215617,0.0,4.0,-1.8635877539350347,0.019437249301049463,0.04159547517648212,1.3013691247112846
0.24987802,0.73424006,0.39525616,2.938394,0.0,4.0,-1.0273798518674238,-0.04311827308012373,0.02401721638869286,0.6046998754925088
0.218324,0.85441786,0.36915827,3.9135315,0.0,4.0,-2.3026428228614226,2.701110735111997,-1.020941117768327,3.0552490897286084
0.26651865,0.7631659,0.44138625,2.8634617,0.0,4.0,-0.3548446916542663,0.6173956894962224,1.8710637068914815,0.41639270411644336
0.23426065,0.74185157,0.36753848,3.1667783,0.0,4.0,-1.6585596047482734,0.13068865470812754,-1.0857972676138998,1.1786362444216187
0.20967741,0.7514758,0.31877354,3.5839617,0.0,4.0,-2.652096918170393,0.3504557417567834,-3.038343142930159,2.227030425035039
0.24986123,0.63252217,0.40961242,2.531494,0.0,4.0,-1.0280585695616644,-2.3658198859896435,0.5988409561360755,-0.4178522406241547
0.23333333,0.7933532,0.36530772,3.400085,0.0,4.0,-1.6960372274903275,1.3067150539497068,-1.1751169218657227,1.7649427244912086
0.24257742,0.8489595,0.3579164,3.4997466,0.0,4.0,-1.3224353563286773,2.576470615933165,-1.4710643483960602,2.0153952348052204
0.23828761,0.84409094,0.38347068,3.5423198,0.0,4.0,-1.4958088831155436,2.4652981518088724,-0.44787269800443746,2.1223829755685535
0.265625,0.7927153,0.39301488,2.98434,0.0,4.0,-0.3909618678379443,1.2921490262191675,-0.06572366692782955,0.7201632334307535
0.25194556,0.77181596,0.4116877,3.0634234,0.0,4.0,-0.9438198872925334,0.8149176674785418,0.681935250528018,0.9189022562582814
0.26007283,0.8021686,0.43471828,3.0844,0.0,4.0,-0.615354248382839,1.5080126029397365,1.6040784634470466,0.9716169282703754
0.24293964,0.82138693,0.38649806,3.381033,0.0,4.0,-1.3077962527691354,1.9468580823975739,-0.32665657661544767,1.7170644148314322
0.25085032,0.8806458,0.3597834,3.5106425,0.0,4.0,-0.9880840847430159,3.3000191928137967,-1.3963099121717817,2.042777122300671
0.27390304,0.8678458,0.4539903,3.1684415,0.0,4.0,-0.05640282552955626,3.0077336490737876,2.3757295383387294,1.18281593517605
0.25182262,0.7985643,0.40677318,3.171138,0.0,4.0,-0.9487883176186079,1.4257095103527704,0.48515803328943263,1.1895923546761384
0.25906867,0.80795044,0.38467064,3.1186728,0.0,4.0,-0.6559375917541739,1.6400391762854196,-0.3998263323923577,1.0577457593541255
0.2807023,0.8267216,0.4213352,2.9451902,0.0,4.0,0.21839051671099668,2.0686740091319225,1.06822020210958,0.6217787294138193
0.25853118,0.65440744,0.37407503,2.5312514,0.0,4.0,-0.6776601713737508,-1.8660752900325304,-0.8240744042695363,-0.4184615791415367
0.24198024,0.66896474,0.37261793,2.7645428,0.0,4.0,-1.3465704852678,-1.533663075618651,-0.8824164196556331,0.16780655514131515
0.2824297,0.5325788,0.4179998,1.885704,0.0,4.0,0.2882038884831018,-4.648000121811365,0.9346714960643006,-2.0407412006860555
0.25001416,0.7836515,0.34406045,3.1344285,0.0,4.0,-1.0218778422360277,1.085178593321374,-2.025856438542559,1.0973401807726797
0.2575291,0.6046927,0.4199021,2.3480556,0.0,4.0,-0.7181592019880371,-3.0012985734701627,1.0108387799163532,-0.8788380989521881
0.22589739,0.82104635,0.37632465,3.634599,0.0,4.0,-1.9965628231820942,1.9390810049865945,-0.7339994015815807,2.354283314936435
